source,activityid,facultyid,userid,work_title,year,publisher,publisher_location,isbn_print,doi,pages,page_count,authors,url,status
FAR,10153,112095616,112095616,Promoting Supplier Performance with Incentives: An Empirical Study,2014.0,Decision Sciences Institute,"Tampa, FL",,,nan,,[],,"[{""id"": 10153, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2014, ""termid"": ""2014/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,10995,111615748,111615748,Engineering by design: Connecting Engineering and Elementary Education,2006.0,Hawaii Education,Hawaii,,,"To increase the preparedness for and interest in engineering, as well as math-science skills in our youth, a new course has been developed with cooperation between the Colleges of Education and Engineering at Boise State University. This course is presently titled “Engineering for Educators” and its goal is to reach more K-12 students for longer periods of time and at earlier ages than most engineering/math/science outreach activities allow. The pre-service teachers in elementary education are mixed with engineering students in an existing “Introduction to Engineering” course. The education students get an extra hour a week with an education professor to discuss how the engineering projects in the course could be used in the elementary classroom to meet state teaching standards for math and science as well as reading, writing and other non-technical subjects. Combining the educators in with the engineers has three main benefits. First, the education students work along side the engineering students and get to see what the engineering entails. Second, the elementary education students learn that they have the skills and ability to understand and teach engineering activities. Third, by interacting with the engineering students, the educators can break down some of their stereotypical views of engineers and they may be more likely to recommend this field to their future K-8 students when they see a student with the appropriate interests. Although this reports on the first two semesters that the course was offered, those involved have seen several improvements in student attitude, both engineering and education students. However, the most telling improvement is the confidence level of the education students. They have found that they can play a valuable part in any team project. Although they may not feel they have the necessary math skills they are able to organize, analyze and synthesize the ideas. Also, once the math is explained to them they realize that they do understand the concepts. The education students are also seeing numerous ways that the course projects could be used in the schools. Plans are to continue to offer this course in the following semesters with expectations for higher enrollment including some practicing teachers. This course has also been accepted as a substitute for the elementary science methods course offered by the Education College and will be offered as such in the Spring 2006.",,[],,"[{""id"": 10995, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2006, ""termid"": ""2006/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,10996,111615748,111615748,Engineering for Educators,2005.0,ASEE,,,https://peer.asee.org/15491,nan,,[],,"[{""id"": 10996, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2005, ""termid"": ""2005/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,1135,111110006,111110006,Craving Credibility: Teresa de Avila's Shifting Discourse in Meditaciones sobre los Cantares,2000.0,,,,,417-423,,[],http://scholarworks.boisestate.edu/lang_facpubs/9,"[{""id"": 1135, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2000, ""termid"": ""1999/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19529,111640423,111640423,A Polycentric Approach to Climate Change: The EPA's Clean Power Plan,2015.0,Energy Policy Institute,"Denver, CO",,,nan,,[],,"[{""id"": 19529, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19532,111640423,111640423,A decision framework for deployment of small modular reactors in developing economies,2013.0,International Atlantic Economic Society,"Vienna, Austria",,,nan,,[],,"[{""id"": 19532, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2013, ""termid"": ""2012/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19535,111640423,111640423,On the Broader View of the Open Source Paradigm: The Case for Agricultural Biotechnology,2010.0,,"Prague, Czech Republic",,,nan,,[],,"[{""id"": 19535, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2010, ""termid"": ""2010/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19539,111640423,111640423,Agglomeration Effects of New Investment on Local Economies: Do Rural Areas Stand to Gain More?,2005.0,North American Regional Science Association,"Las Vegas, NV",,,"Traditional input-output analysis captures the direct and indirect impacts stemming from firms' expenditures on items such as wages, salaries, and purchases. I-O models can be modified to include the effects of such expenditures as retirement benefits, tax payments, and charitable contributions. However, even such extended input-output analyses do not provide complete measures of the economic impact of a new firm or research facility's location choice. Additional economic impacts arise when facilities generate additional external economies generated by a new firm or economic facility. These agglomeration effects are essentially overlooked in standard I-O analyses. These agglomeration effects are likely to differ depending on the urban or rural nature of the region in which a facility locates. Urban firm location is more likely to generate localization economies such as those stemming from knowledge spillovers, labor pool effects, and scale economies of input providers. In rural areas, these localization economies are likely to be small. However, location of new firms in rural areas can result in substantial increases in population and income which can then give rise to agglomeration effects as new firms are attracted to the new economic node. As shown by Black, Church and Holley (2004), these agglomeration economies can be large. This paper extends examines whether the agglomeration effects of new capital investment are larger in rural areas than in urban areas. Using BEA data and an economic forecasting model in Northwestern U.S., we expect to show that rural areas gain more on net as a consequence of new capital injections into the local economy.",,[],,"[{""id"": 19539, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2005, ""termid"": ""2005/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19540,111640423,111640423,Structuring Collective Behavior in a Global Information System,2005.0,,"Paris, France",,,nan,,[],,"[{""id"": 19540, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2005, ""termid"": ""2005/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19542,111640423,111640423,Issues in Information Systems Education,2004.0,,"Vilnius, Lithuania",,,nan,,[],,"[{""id"": 19542, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2004, ""termid"": ""2004/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19546,111640423,111640423,"Transaction copsts, Risk Sharing, and Petroleum Exploration",1999.0,International Society for New Institutional Economics,"Washington, DC",,,nan,,[],,"[{""id"": 19546, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 1999, ""termid"": ""1999/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19548,111640423,111640423,Information Technology and Pedagogy in Finance and Economics,1997.0,,"Honolulu, Hawaii",,,nan,,[],,"[{""id"": 19548, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 1997, ""termid"": ""1997/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19549,111640423,111640423,Incroporating Internet Reserouces in Teaching Finance and Economics,1997.0,,"New Orleans, Louisiana",,,nan,,[],,"[{""id"": 19549, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1997, ""termid"": ""1996/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19668,113146926,113146926,Modeling urban growth in data-sparse environments: a new approach,2005.0,University College London,"London, U.K.",,,nan,,[],,"[{""id"": 19668, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2005, ""termid"": ""2005/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19700,112057162,112057162,") Gaining Intra-organizational commitment for an environmental management project: Influence tactics, individual values and organizational climate",2011.0,Institute for Supply Management,San Diego,,,nan,,[],,"[{""id"": 19700, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19701,112057162,112057162,Gaining Intra-organizational Commitment for an Environmental Management Project: The Moderating Roles of Individual Values and Image Risk,2010.0,DSI,San Diego,,,nan,,[],,"[{""id"": 19701, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19702,112057162,112057162,Application of Protection Motivation Theory to Adoption of Protective Technologies,2009.0,"Shidler College of Business, University of Hawaii at Manoa","Waikoloa, Big Island, Hawaii",,,"While most technology adoption models have focused on beneficial technologies, Protection Motivation Theory (PMT) is a potentially valuable model for predicting adoption of protective technologies, which help users avoid harm from a growing number of negative technologies, such as malware. We present a PMT-based model of users’ intentions to adopt anti-spyware software and test the model on undergraduate student computer users. Results show that perceived vulnerability, perceived severity, response efficacy, and response cost influence behavioral intention to use anti-spyware software as a protective technology. Maladaptive coping was affected to a much lesser degree by these variables, although it did have its own significant effect on behavioral intention. Results are compared to the small but growing number of promising PMT based research models investigating technology adoption.",,[],,"[{""id"": 19702, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2009, ""termid"": ""2008/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19703,112057162,112057162,Gaining purchasing’s commitment for environmental management projects: An intra-organizational influence perspective,2007.0,Decision Sciences Institute,Phoenix,,,nan,,[],,"[{""id"": 19703, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2007, ""termid"": ""2007/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19704,112057162,112057162,The Relationship Between TQM Orientation and Electronic Commerce Adoption among Manufacturers: Does a Plant's Quality Management Orientation Affect its Use of Electronic Procurement Tools?,2007.0,ISM,Tempe AZ,,,nan,,[],,"[{""id"": 19704, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19705,112057162,112057162,Why do Sellers Dislike Internet Reverse Auctions?: Some Experimental Results,2005.0,"Center for Advanced Purchasing Research, Inst. for Supply Mgt.","Tempe, AZ",,,nan,,[],,"[{""id"": 19705, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2005, ""termid"": ""2005/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19714,111333118,111333118,The Effect of Auditor Identity Disclosure on Audit Quality: An Experimental Examination Incorporating the Incremental Effect of a Signature Requirement,2014.0,American Accounting Association,"Atlanta, Georgia",,,nan,,[],,"[{""id"": 19714, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2014, ""termid"": ""2014/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19716,111333118,111333118,Does Forthcomingness Matter? Exploring the Determinants of Managers’ Long-Term Reporting Credibility,2012.0,American Accounting Association,"Atlanta, Georgia",,,nan,,[],,"[{""id"": 19716, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2012, ""termid"": ""2012/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19778,112188648,112188648,The effects of time budget pressure and intentionality on audit supervisors’ response to audit staff false sign-off,2012.0,The British Accounting & Finance Association,"London, England",,,nan,,[],,"[{""id"": 19778, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2012, ""termid"": ""2011/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19779,112188648,112188648,An examination of the recent increase in corporate financial restatements due to inappropriate lease accounting,2005.0,The Allied Academies,"Las Vegas, NV",,,nan,,[],,"[{""id"": 19779, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2005, ""termid"": ""2005/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19780,112188648,112188648,The effects of overconfidence and personal capability knowledge on employment contract selection and turnover,2004.0,The Association for Global Business,"Cancun, Mexico",,,nan,,[],,"[{""id"": 19780, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2004, ""termid"": ""2004/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19782,112188648,112188648,"Capitalized customer acquisition costs and earnings quality: A case study of PhotoWorks, Inc.",2002.0,The Allied Academies,"Nashville, TN",,,nan,,[],,"[{""id"": 19782, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2002, ""termid"": ""2001/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19787,112188648,112188648,The use and perceived effectiveness of analytical procedures: A survey,1998.0,The Allied Academies,"Myrtle Beach, SC",,,nan,,[],,"[{""id"": 19787, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1998, ""termid"": ""1997/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19788,112188648,112188648,Client acceptance: A decision aid,1995.0,The American Academy of Accounting and Finance,"New Orleans, LA",,,nan,,[],,"[{""id"": 19788, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 1995, ""termid"": ""1995/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19792,112033833,112033833,Applied Economists and Multidisciplinary Research: Are We Meeting New Demands?,2011.0,CAES-WAES,"Banff, Canada",,,nan,,[],,"[{""id"": 19792, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19793,112033833,112033833,Spatial Spillovers of the Appalachian Development Highway System,2003.0,Regional Science Association International,"Philadelphia, PA",,,nan,,[],,"[{""id"": 19793, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2003, ""termid"": ""2003/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19796,112033833,112033833,Impact of Air Quality Regulations on Entrepreneurial Activity,2008.0,Regional Science Association International,"Manhattan, NY",,,nan,,[],,"[{""id"": 19796, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2008, ""termid"": ""2008/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19797,112033833,112033833,Beyond the Veil: Women Entrepreneurs in Islamic Societies -The Case of Bahrain,2007.0,Mid-Continent Regional Science Association,"Kansas City, MO",,,"Socio-economic life in the Middle East is dictated by Islamic religious practices. It is especially true for the Gulf States of the Arabian Peninsula. Much has been written and surmised about the social and economic status of women in such societies - in particularly harsh focus since 9/11. In any theory of sustainable economic development and growth, gender issues are a crucial component. Using a survey of 180 women entrepreneurs in Bahrain, this paper intends to examine the effects of changing opportunities among women who choose entrepreneurial careers in Bahrain. In particular, we attempt to measure improvements accruing to women from the constitutional amendment implemented in 2002 in which the government of Bahrain pledged to support and foster women’s empowerment programs in the country.",,[],,"[{""id"": 19797, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2007, ""termid"": ""2007/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19798,112033833,112033833,Entrepreneurship through an Islamic Lens: The Influence of Shari'a and Islamic Institutions on Female Entrepreneurship in the Middle East,2007.0,,"Penang, Malaysia",,,"Much current entrepreneurship research is grounded in a Western context largely underpinned by the Protestant ethic. Protestantism professes strong individualism, pursuit of self-interest, and the accumulation of capital. Islam, in contrast advocates collectivism, the pursuit of the common good, and a distribution of economic benefits based partly on individual needs. We contend that the almost diametrically opposed assumptions of Protestantism, which undergirds much entrepreneurship research, may yield misleading conclusions in an Islamic setting. As a result we propose a study of female entrepreneurship through an Islamic lens. Women were chosen because Islamic institutions are designed to yield distinct results across men and women thus giving highly contrasting results when compared to a Western interpretation. The study proposes to test the link between religiosity and access to Islamic funding and government authorities; and the connection between human and social capital on growth aspirations, business choice, and source of funding.",,[],,"[{""id"": 19798, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19800,112033833,112033833,Agglomeration Effects of New Investment on Local Economies: Do Rural Areas Stand to Gain More?,2005.0,North American Regional Science Association,"Las Vegas, NV",,,"Traditional input-output analysis captures the direct and indirect impacts stemming from firms' expenditures on items such as wages, salaries, and purchases. I-O models can be modified to include the effects of such expenditures as retirement benefits, tax payments, and charitable contributions. However, even such extended input-output analyses do not provide complete measures of the economic impact of a new firm or research facility's location choice. Additional economic impacts arise when facilities generate additional external economies generated by a new firm or economic facility. These agglomeration effects are essentially overlooked in standard I-O analyses. These agglomeration effects are likely to differ depending on the urban or rural nature of the region in which a facility locates. Urban firm location is more likely to generate localization economies such as those stemming from knowledge spillovers, labor pool effects, and scale economies of input providers. In rural areas, these localization economies are likely to be small. However, location of new firms in rural areas can result in substantial increases in population and income which can then give rise to agglomeration effects as new firms are attracted to the new economic node. As shown by Black, Church and Holley (2004), these agglomeration economies can be large. This paper extends examines whether the agglomeration effects of new capital investment are larger in rural areas than in urban areas. Using BEA data and an economic forecasting model in Northwestern U.S., we expect to show that rural areas gain more on net as a consequence of new capital injections into the local economy.",,[],,"[{""id"": 19800, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2005, ""termid"": ""2005/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19804,112033833,112033833,Course-Embedded Undergraduate Research: Teaching Research in the Classroom,2010.0,,"Honolulu, Hawaii",,,nan,,[],,"[{""id"": 19804, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19806,112033833,112033833,Impacts on Production Process from Unscheduled Events or Shocks: A Sequential Industry Model Analysis,2004.0,,"New Orleans, LA",,,nan,,[],,"[{""id"": 19806, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2004, ""termid"": ""2004/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19815,111110548,111110548,Caught in the Act: Visiting Illicit Web Sites While on the Job,2011.0,,"Rochester, New York",,,nan,,[],,"[{""id"": 19815, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19816,111110548,111110548,Role of Statistics in Management Decision Making,2011.0,University of Latvia,"Riga, Latvia",,,nan,,[],,"[{""id"": 19816, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19817,111110548,111110548,Organizational Social Networking Usage and Policy Restrictions,2011.0,Internatational Academy of Business and Public Administration,"Dallas, Texas",,,nan,,[],,"[{""id"": 19817, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19822,111110548,111110548,Perceptions of organizational surveys within employee engagement efforts,2010.0,International Academy of Business and Public Administration,"Dallas, Texas",,,nan,,[],,"[{""id"": 19822, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19823,111110548,111110548,Empirical Analysis of the Efficacy of Marketing and HR Live Cases,2010.0,Marketing Educators Association,"Seattle, Washington",,,nan,,[],,"[{""id"": 19823, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19825,111110548,111110548,Toward a Taxonomy of Negotiation Gambits,2010.0,International Association of Business and Public Administration,"Dallas, Texas",,,nan,,[],,"[{""id"": 19825, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19826,111110548,111110548,Effectiveness of client-based projects across two disciplines,2009.0,Fort Hays State University,"Fort Hays, Kansas",,,nan,,[],,"[{""id"": 19826, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2009, ""termid"": ""2009/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19827,111110548,111110548,GLBT Non-discrimination Policies in North Texas,2009.0,The International Academy of Business and Public Administration Disciplines (IABPAD),"Dallas, TX",,,A survey of 150 human resource (HR) professionals from eight Society for Human Resource Management chapters in North Texas revealed organizational non-discrimination policies and benefits available to married employees and employees with unmarried partners. The results indicated that about thirty percent of respondents reported sexual orientation in their policies. About twelve percent of respondents reported their organizations providing health/medical insurance to same-sex domestic partners. Company affidavits signed by both partners were the most common proofs of relationship in companies that provided same-sex couple benefits. Implications for future research were highlighted.,,[],,"[{""id"": 19827, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2009, ""termid"": ""2008/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19831,111110548,111110548,Strengths and Weaknesses of HRM Live Case Projects,2008.0,Innovative Teaching in Human Resources and Industrial Relations,"Minneapolis, Minnesota",,,nan,,[],,"[{""id"": 19831, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2008, ""termid"": ""2007/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19832,111110548,111110548,HR Professional Perceptions of Human Resource Information Systems,2008.0,The International Academy of Business and Public Administration Disciplines (IABPAD),"Dallas, TX",,,"A survey of 163 human resource (HR) professionals from eight Society for Human Resource Management chapters in Texas revealed high security and reliability were the leading human resource information system (HRIS) capabilities in their organizations. Integration with other information systems was the lowest ranked capability and the highest ranked problem. Other highly ranked problems include user complaints, bugs, and difficult upgrade cycles. Three quarters of respondents had an HRIS and about sixty percent of them had commercial systems. Based on a factor analysis of HRIS capability variables, quality and cost appeared to be two major factors.",,[],,"[{""id"": 19832, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2008, ""termid"": ""2007/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19833,111110548,111110548,Cultural Dimensions Associated With Japanese Telecommuting: A Literature Review,2007.0,Fort Hays State University,"Hays, Kansas",,,nan,,[],,"[{""id"": 19833, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2007, ""termid"": ""2007/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19834,111110548,111110548,Perceived Work Differences Associated with the Use of Mobile Versus Wired Technologies,2007.0,International Academy of Business and Public Administration,"Dallas, Texas",,,nan,,[],,"[{""id"": 19834, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19835,111110548,111110548,HR manager comparisons of mobile versus wired technologies,2006.0,Society for Advancement of Management,"Las Vegas, NV",,,"The switch from wired communications to mobile (wireless) technologies has profound implications on the nature of work and the expectations associated with the work. This study provides a summary of mobile technology research, summarizes positive and negative implications, and analyzes the opinions of 250 members of the northern and western Texas Society for Human Resource Management chapters for their opinions of how mobile and wired technologies compare. Results showed the greatest difference involving the amount of business-related contacts that can be made. In comparing mobile to wired differences, three groups of variables stood out—social contacts, threats to employees, and freedom for employees to act. Mobile technologies tended to be more associated with these groups than wired technologies.",,[],,"[{""id"": 19835, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2006, ""termid"": ""2006/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19837,111110548,111110548,The characteristics and traits of successful managers and supervisors,2006.0,International Academy of Business and Public Administration,"Dallas, Texas",,,nan,,[],,"[{""id"": 19837, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2006, ""termid"": ""2005/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19838,111110548,111110548,Describing educational games through learning theories,2006.0,Hawaii International Conference On Education,"Honolulu, Hawaii",,,nan,,[],,"[{""id"": 19838, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2006, ""termid"": ""2005/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19839,111110548,111110548,Single and multiple task live cases: examples and analyses,2006.0,Hawaii International Conference on Education,"Honolulu, Hawaii",,,nan,,[],,"[{""id"": 19839, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2006, ""termid"": ""2005/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19841,111110548,111110548,Content analysis of student and company reactions to a university internship program,2005.0,International Academy of Business and Public Administration Disciplines Conference,"Dallas, Texas",,,nan,,[],,"[{""id"": 19841, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19842,111110548,111110548,Extent and nature of workplace violence prevention programs in west Texas,2005.0,International Academy of Business and Public Administration Disciplines Conference,"Las Vegas, Nevada",,,nan,,[],,"[{""id"": 19842, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19844,111110548,111110548,Legal and ethical implications of employee location monitoring,2005.0,Hawaii International Conference on System Sciences,"Manoa, Hawaii",,,nan,,[],,"[{""id"": 19844, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19845,111110548,111110548,Legal and Ethical Implications of Employee Location Monitoring,2005.0,Association for Computing Machinery (ACM),Hawaii,,,(Nominated for best paper in track),,[],,"[{""id"": 19845, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19864,113125243,113125243,Impact of Casinos on Retail Sales in Mid-Size Iowa Cities,2005.0,Nebraska Economics and Business Association,"Federal Reserve Bank, Omaha Branch",,,Casinos have long been promoted as engines of economic development. This paper seeks to test this claim by comparing the growth rate in taxable retail sales between mid-size Iowa cities with a casino and those without a casino.,,[],,"[{""id"": 19864, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2005, ""termid"": ""2005/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19940,111643320,111643320,Do U.S. Students Cheat More or Less Than Their Counterparts Around the World? A Multicultural Inquiry,2012.0,AIB - NE,"Sacred Heart University, Fairfield, CT",,,nan,,[],,"[{""id"": 19940, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2012, ""termid"": ""2012/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19942,111643320,111643320,The Relationship Between Financial Market Dependence And Corporate Social Responsibility (CSR).,2011.0,AIB,"Alantic City, New Jersey",,,nan,,[],,"[{""id"": 19942, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19943,111643320,111643320,Design Thinking In Online Communities: How Contributor Profiles Can Help Overcome Crowdsourcing Issues.,2011.0,IABPAD,"Waikiki, Hawaii",,,nan,,[],,"[{""id"": 19943, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19945,111643320,111643320,Adoption of Internet Banking by Mexican Consumers: Where Are the Customers?,2006.0,Quinnipiac University,"New Haven, Conneticut",,,nan,,[],,"[{""id"": 19945, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2006, ""termid"": ""2005/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,19946,111643320,111643320,Improving the Promotion of CSR Initiatives: A Framework for Understanding Stakeholder Relationships from a Dynamic Learning Perspective,2006.0,Decision Science,Hawaii,,,"In this paper, we provide a dynamic framework for understanding how stakeholder perceptions influence firm decisions about corporate social responsibility programs. Within the discussion of the framework, we address firm and NGO decision making and outline the process through which NGOs leverage powerful stakeholders, such as shareholders, in their efforts to encourage social responsibility. Based on our framework, we recommend that firms take the following three steps to increase the success of CSR initiatives: (1) develop meaningful and relevant measures of CSR initiatives for each stakeholder, (2) craft stakeholder-targeted promotion plans that explain in objective terms how the initiative addresses stakeholder specific concerns, and (3) explain to core stakeholders, such as shareholders, how the firm is satisfying or addressing the concerns of other stakeholders.",,[],,"[{""id"": 19946, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2006, ""termid"": ""2005/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,20012,113079943,113079943,Reputation bias and belief perseverance: The impact on student learning and evaluations of teaching effectiveness,2001.0,Southern Management Association,"New Orleans, LA",,,nan,,[],,"[{""id"": 20012, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2001, ""termid"": ""2001/02"", ""listingorder"": 6, ""completionorder"": 6}]"
