source,activityid,facultyid,userid,work_title,year,publisher,publisher_location,isbn_print,doi,pages,page_count,authors,url,status
FAR,26322,111111844,111111844,Constantine and the Christian Empire,2010,Routledge,"New York, NY",978-0-415-57534-8,,"""This biographical narrative is a detailed portrayal of the life and career of the first Christian emperor Constantine the Great (273 - 337). Combining vivid narrative and historical analysis, Charles Odahl relates the rise of Constantine amid the crises of the late Roman world, his dramatic conversion to and public patronage of Christianity, and his church building programs in Rome, Jerusalem and Constantinople which transformed the pagan state of Roman antiquity into the Christian empire medieval Byzantium. The author’s comprehensive knowledge of the literary sources and his extensive research into the material remains of the period mean that this volume provides a more rounded and accurate portrait of Constantine than previously available. A landmark publication in Roman Imperial, early Christian, and Byzantine history, Constantine and the Christian Empire will remain the standard account of the subject for years to come.""",,[],http://scholarworks.boisestate.edu/fac_books/1,"[{""id"": 26322, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26323,111111844,111111844,Cicero and the Catilinarian Conspiracy,2010,Routledge,,,,"This story of Cicero and the Catilinarian Conspiracy is set within and offers a case study of the political, military, economic and social crises besetting the late Roman Republic in the era of the ""Roman Revolution."" The book chronicles the efforts of the defeated radical politician Lucius Sergius Catilina to bring together a group of disaffected Roman nobles and discontented Italian farmers in a conspiracy to overthrow the republican government at Rome and to take control of the Italian peninsula (while the proconsul Pompey the Great and the majority of Roman military units were campaigning in the Near East), and the success of the conservative optimate consul Marcus Tullius Cicero in uncovering the conspiracy, driving Catiline out of Rome, and defeating his revolutionary followers in the capital and in Etruria. The narrative reveals the political corruption, economic problems, and military instability which were leading to the demise of the republican system and the rise of an imperial government in the first century B.C. The author's comprehensive knowledge of the ancient sources and the modern scholarship relevant to the last century of the republic has allowed him to offer a detailed and definitive account of this important episode in Roman history. In the same seamless combination of vivid narrative and historical analysis through which he enlightened the Roman imperial age of Constantine, Dr. Odahl here illuminates the Roman republican era of Cicero. This book is a significant publication in Ciceronian studies and will become the standard account of the Catilinarian Conspiracy.",,[],http://scholarworks.boisestate.edu/fac_books/9,"[{""id"": 26323, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26324,111111844,111111844,Constantine and the Christian Empire,2010,Routledge,,,,"This biographical narrative is a detailed portrayal of the life and career of the first Christian emperor Constantine the Great (273 - 337). Combining vivid narrative and historical analysis, Charles Odahl relates the rise of Constantine amid the crises of the late Roman world, his dramatic conversion to and public patronage of Christianity, and his church building programs in Rome, Jerusalem and Constantinople which transformed the pagan state of Roman antiquity into the Christian empire medieval Byzantium. The author's comprehensive knowledge of the literary sources and his extensive research into the material remains of the period mean that this volume provides a more rounded and accurate portrait of Constantine than previously available. A landmark publication in Roman Imperial, early Christian, and Byzantine history, Constantine and the Christian Empire will remain the standard account of the subject for years to come.",,[],http://scholarworks.boisestate.edu/fac_books/1,"[{""id"": 26324, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2010, ""termid"": ""2009/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26334,111643332,111643332,Melville in His Own Time,2016,University of Iowa Press,,9.78161E+12,,205,,[],,"[{""id"": 26334, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2015, ""termid"": ""2015/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 26334, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,26365,111112978,111112978,Legal Environment of Business (5th ed),2011,Pearson Custom Publishing,,1256159166,,nan,,[],,"[{""id"": 26365, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2011, ""termid"": ""2011/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26366,111112978,111112978,Legal Environment of Business (6th ed),2014,Pearson Custom Publishing,,1269904450,,nan,,[],,"[{""id"": 26366, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2014, ""termid"": ""2014/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26390,111110239,111110239,The Curious Reader: Exploring Personal and Academic Inquiry,2003,Longman,,,,nan,,[],http://scholarworks.boisestate.edu/fac_books/162,"[{""id"": 26390, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2003, ""termid"": ""2002/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26391,111110239,111110239,The Curious Reader: Exploring Personal and Academic Inquiry,2006,Pearson/Longman,,,,"Bridging the gap between personal and academic writing, The Curious Reader is a composition reader that introduces students to the unique reading strategies used by writers who research. Beginning with essays and creative nonfiction, readings that many students will be surprised to discover are research based, The Curious Reader leads students to see the many connections between all fact-based writing, whether it's a personal essay or an article from a scholarly journal. The Curious Reader invites students to become active researchers as they are encouraged to confront underlying beliefs that either hinder or help their fact-based writing. Questions and assignments ask students to explain, evaluate, explore, and reflect on what they have read and how it has changed their thinking.",,[],http://scholarworks.boisestate.edu/fac_books/161,"[{""id"": 26391, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2006, ""termid"": ""2005/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26392,111110239,111110239,Bodily Discourses: When Students Write About Abuse and Eating Disorders,2000,Boynton/Cook Publishers,,,,"Bodily Discourses is based upon a study that draws from twenty-five student essays, as well as interviews and ethnographic fieldwork. It is the first book to move beyond teachers' typical concerns about how to respond and grade such ""personal essays"" to ask instead: Why are students writing about these subjects? How are they writing about them? What assumptions inform teachers' responses? What larger cultural contexts shape how such experiences are represented and understood by students and teachers? With each chapter, readers reexamine their own responses to these texts, discover a better way of reading and responding to them, and come to understand how students' writing about bodily violence challenges current debates about ideology, identity, and the teaching of writing.",,[],http://scholarworks.boisestate.edu/fac_books/223,"[{""id"": 26392, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2000, ""termid"": ""1999/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26404,113024765,113024765,"Radical Theatrics: Put-ons, Politics, and the Sixties",2014,University of Washington Press,,,,nan,,[],,"[{""id"": 26404, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26441,111727706,111727706,"Film, bilingualism and education: Capturing Bilingual Communities",2014,Linus Learning,,1-60797-461-4,,"This book presents an innovative and unique way of combining pedagogy, research, and documentary making. This book is grounded in the authentic experience of educators, with award winning filmmaker Fabio Caramaschi, who have done and continue to do the work of in-the-field research. The authors expand the definition of ‘field research’ by engaging the students in documentary filmmaking while researching an underrepresented local community. This book details how to create a course that is genuinely collaborative and respectful of students and community members. A syllabus and a step by step schedule of how to conduct the research along with a list of documentary movies are provided. The ideas presented should encourage educators to create similar experiences in their communities.",,[],https://linuslearning.com/product/film-and-education-capturing-bilingual-communities/,"[{""id"": 26441, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26473,111110261,111110261,"Archaeological Survey and Test Excavations of the Kabakaburi Shell Mound, Northwestern Guyana",2007,University of Guyana,,,,nan,,[],http://scholarworks.boisestate.edu/fac_books/71,"[{""id"": 26473, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26474,111110261,111110261,Draft Integrated Cultural Resources Management Plan,2007,Boise State University,,,,nan,,[],http://scholarworks.boisestate.edu/fac_books/210,"[{""id"": 26474, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26475,111110261,111110261,"The Archaeology of Antelope Creek Overhang, Southeastern Oregon",2006,"Boise State University, Dept. of Anthropology",,,,nan,,[],http://scholarworks.boisestate.edu/fac_books/158,"[{""id"": 26475, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2006, ""termid"": ""2005/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26476,111110261,111110261,The Archaeology of Guyana,2005,Archaeopress,,,,"This book is written for professional archaeologists, students of South American archaeology, heritage managers, museum staffs, and the general public. The book intends to provide sufficient breadth and detail that it stands as a scholarly work, while presenting data in a manner which allows for a wide use of the materials. Thus the book summarizes well-known sites and those less known but important to understanding the regional prehistory. The primary objective of this book is to craft an overview and synthesis of the archaeology of Guyana and in so doing document the diversity of human adaptations over several thousands of years. The ten chapters include an historical overview of the history of archaeological research in Guyana during the late 19th and late 20th centuries; an overview of the geological history, climate and geography; the general chronological context of Guyana prehistory; the Late Pleistocene/Early Holocene paleo-environmental context; the evidence for Paleo-Indian occupations; the prehistory of Northwestern Guyana with specific reference to the Archaic shellfisher and later Horticultural patterns of the littoral; the archaeology of the Abary and Hertenrits Phases of Northeastern Guyana; an overview of the Taruma Phase of Southeastern Guyana; the Paleo-Indian, Archaic, and Horticultural occupations of the Rupununi savannahs; a summary and synthesis of the Iwokrama rainforest in central Guyana; and a review of major developments in Guyana archaeology and future research needs.",,[],http://scholarworks.boisestate.edu/fac_books/175,"[{""id"": 26476, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26477,111110261,111110261,The Archaeology of the Snake River Plain,2008,Boise State University,,,,nan,,[],http://scholarworks.boisestate.edu/fac_books/72,"[{""id"": 26477, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2008, ""termid"": ""2007/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26478,111110261,111110261,Stone Tool Analysis: Essays in Honor of Don E. Crabtree,1985,University of New Mexico Press,,0-8263-0799-x,,nan,,[],,"[{""id"": 26478, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 1985, ""termid"": ""1984/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26479,111110261,111110261,Explorations in American Archaeology: Essays in Honor of Wesley R. Hurt,1998,University Press of America,,0-7618-1184-2,,nan,,[],,"[{""id"": 26479, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 1998, ""termid"": ""1998/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26480,111110261,111110261,Archaeology of Guyana,2015,Archaeopress/British Archaeological Record International Series,,,,Electronic re-issue,,[],,"[{""id"": 26480, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26486,111110261,111110261,"Archaeological Excavations at Sirki Shell Mound, Nowthwest Guyana",2012,University of Guyana,,,,nan,,[],,"[{""id"": 26486, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2012, ""termid"": ""2012/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26487,111110261,111110261,Archaeological Test Excavations at Line and Japanese Spring Sites,2015,Cultural Resource Reports,,,,nan,,[],,"[{""id"": 26487, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26531,112031674,112031674,Developing Effective Physical Activity Programs,2009,Human Kinetics,,,,"Developing Effective Physical Activity Programs emphasizes the move away from a one-size-fits-all approach to physical activity interventions by providing evidence-based recommendations for designing, implementing, and evaluating more effective and appropriate physical activity interventions for diverse populations.",,[],http://scholarworks.boisestate.edu/fac_books/35,"[{""id"": 26531, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2009, ""termid"": ""2008/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26532,112031674,112031674,Ensuring the Health of Active and Athletic Girls and Women,2005,National Association for Girls and Women in Sport,,,,"This book serves as a comprehensive and contemporary resource for coaches, athletes, administrators, students and educators who are interested in improving the health of girls and women who participate in sport or recreational activities. The book is organized into three major sections: correlates of participation in physical activity and sport, and physiological and psychological issues related to healthy sport and physical activity participation for girls and women. In addition to updated information about each topic covered, each chapter contains a glossary of important terms and a list of questions for discussion. The topic areas for the book include: (1) Factors related to physical activity and sport participation for girls and women; (2) Exercise and bone density; (3) Nutrition and the female athlete; Physical activity and breast cancer; (4) Preventing ACL injuries; (5) Masters' women athletes; (6) Exercise and pregnancy; (7) Body composition testing and the female athlete; (8) The female athlete triad; (9) Eating disorders (Prevalence, Prevention and Treatment Issues); (10) Body image for active females; (11) Sport identity, physical self-perception, and sport participation; (12) The social psychology of leisure; (13) The impact of heterosexism and homonegativism on female athletes.",,[],http://scholarworks.boisestate.edu/fac_books/197,"[{""id"": 26532, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2005, ""termid"": ""2004/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26565,111146699,111146699,The Blended Classroom: A Guide for Technology Supported Learning,2015,Author. Printed by CreateSpace.,,978-1507758304,,nan,,[],http://www.amazon.com/The-Blended-Classroom-Technology-Supported/dp/1507758308,"[{""id"": 26565, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26581,111146699,111146699,Making the Move to K-12 Online Teaching: Research-Based Strategies and Practices,2011,"Pearson Education, Inc.",,,,nan,,[],http://scholarworks.boisestate.edu/fac_books/290,"[{""id"": 26581, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2011, ""termid"": ""2011/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26588,111146699,111146699,Crossing borders: An Exploration of educational technology in the U. S. and Poland,2017,Nicolaus Copernicus University,,,,nan,,[],,"[{""id"": 26588, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2017, ""termid"": ""2017/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 26588, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 26588, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,26591,111240729,111240729,Aristotle on Time: A Study of the Physics,2011,Cambridge University Press,,,,"Aristotle's definition of time as 'a number of motion with respect to the before and after' has been branded as patently circular by commentators ranging from Simplicius to W. D. Ross. In this book Tony Roark presents an interpretation of the definition that renders it not only non-circular, but also worthy of serious philosophical scrutiny. He shows how Aristotle developed an account of the nature of time that is inspired by Plato while also thoroughly bound up with Aristotle's sophisticated analyses of motion and perception. When Aristotle's view is properly understood, Roark argues, it is immune to devastating objections against the possibility of temporal passage articulated by McTaggart and other 20th century philosophers. Roark's novel and fascinating interpretation of Aristotle's temporal theory will appeal to those interested in Aristotle, ancient philosophy and the philosophy of time.",,[],http://scholarworks.boisestate.edu/fac_books/116,"[{""id"": 26591, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26606,112050330,112050330,Assessment in Residential Care for Children and Youth,2009,Routledge,,,,"Offers information on the placement of children in residential care programs, the efficacy of those programs, staff issues, and outcomes for youths in the programs. This book describes assessment processes and tools that enhance therapeutic childcare interventions. It is suitable for residential administrators, program directors and coordinators.",,[],http://scholarworks.boisestate.edu/fac_books/293,"[{""id"": 26606, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2009, ""termid"": ""2008/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26649,111353312,111353312,"Post-traumatic stress disorder in refugee communities: The importance of culturally sensitive screening, diagnosis, and treatment.",2010,Nova Science Publishers,,978-1-61668-746-5,,40,,[],https://www.novapublishers.com/catalog/product_info.php?products_id=15005,"[{""id"": 26649, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2010, ""termid"": ""2010/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26669,112140516,112140516,Racial Spoils from Native Soils: How Neoliberalism Steals Indigenous Lands in Highland Peru,2015,,,,,nan,,[],,"[{""id"": 26669, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2015, ""termid"": ""2014/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26683,111110634,111110634,"Set Theory and Its Applications: Annual Boise Extravaganza in Set Theory, 1995--2010, Boise, Idaho",2011,American Mathematical Society,,,,"This book consists of several survey and research papers covering a wide range of topics in active areas of set theory and set theoretic topology. Some of the articles present, for the first time in print, knowledge that has been around for several years and known intimately to only a few experts. The surveys bring the reader up to date on the latest information in several areas that have been surveyed a decade or more ago. Topics covered in the volume include combinatorial and descriptive set theory, determinacy, iterated forcing, Ramsey theory, selection principles, set-theoretic topology, and universality, among others. Graduate students and researchers in logic, especially set theory, descriptive set theory, and set-theoretic topology, will find this book to be a very valuable reference.",,[],http://scholarworks.boisestate.edu/fac_books/12,"[{""id"": 26683, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26686,111111683,111111683,Field Flow Fractionation Handbook,2000,Wiley-Interscience,,,,"Field-flow fractionation (FFF) occupies a unique niche in the field of analytical separations because it is the only technique that is capable of separating materials over the entire colloidal size range (1-1,000 nm) with high resolution. Still, FFF has not enjoyed what can be considered an explosive phase of growth, like those encountered in the development of gas and liquid chromatography. There are many theories as to why this is so, and certainly a combination of factors if responsible. FFF practitioners clearly agree that one hindrance to the widespread use of FFF as a routine tool for sizing macromolecules and colloids stems from its greatest asset. That asset is its versatility, and versatility comes with a price. Thus, even though FFF is applicable to an incredible range of materials, from macromolecules of a few thousand grams per mode or more to particles as large as 100 ?m, there is no simple formula for choosing the proper subtechnique, let alone the experimental variables within a given subtechnique for a given application. One must understand the underlying mechanism of the separation and gather a certain amount of experience to apply FFF to a new separation problem with reasonable success or efficiency. The goal of this handbook is to provide a useful guide to the implementation of FFF by first-time or infrequent users, while serving as a broad reference for more experienced FFF practitioners. In addressing this goal, than handbook contains a comprehensive description of the four primary FFF subtechniques, with specific examples and applications for each. Perhaps the greatest value, of this handbook lies in the fact that the authors are experts in the respective subtechniques that they address and so are able to advise the reader, from firsthand experience, on how to avoid certain pitfalls associated with developing and implementing FFF applications.",,[],http://scholarworks.boisestate.edu/fac_books/285,"[{""id"": 26686, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2000, ""termid"": ""1999/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26733,112001853,112001853,The Geologic Time Scale 2012,2012,Elsevier,,,,1176,,[],,"[{""id"": 26733, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2012, ""termid"": ""2012/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26737,114022280,114022280,Under Pressure: Coal Industry Rhetoric in an Age of Neoliberalism,2016,Palgrave Macmillan,,,,nan,,[],,"[{""id"": 26737, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26738,114022280,114022280,The Joy of Science: The Seven Traits of the Happy Scientist,2016,Cambridge University Press,,,,nan,,[],,"[{""id"": 26738, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2016, ""termid"": ""2016/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26801,111110041,111110041,Leading a Multiple Project Mobile Initiative: The Approach at Boise State University,2013,EDUCAUSE,"Louisville, CO",,,nan,,[],http://www.educause.edu,"[{""id"": 26801, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,26819,111111926,111111926,Down and Out in Ada County: Coping with the Great Recession 2008-2012,2012,"Boise State University, College of Social Sciences and Public Affairs",Boise,,,nan,,[],http://scholarworks.boisestate.edu/fac_books/310,"[{""id"": 26819, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2012, ""termid"": ""2011/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26822,111111926,111111926,Ethnic Landmarks: Ten Historic Places that Define the City of Trees,2007,Boise City Office of the Historian,,,,nan,,[],http://scholarworks.boisestate.edu/fac_books/121,"[{""id"": 26822, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2007, ""termid"": ""2006/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26823,111111926,111111926,The Idaho Adventure,2011,Gibbs Smith Education,,,,"The Idaho Adventure is a multi-media textbook program for 4th grade Idaho Studies. The program is based on Idaho's Content Standards for social studies and teaches civics, history, geography, and economics. The program includes research-based literacy strategies, engaging primary source activities and skill pages, exciting connections between Idaho's past and present, Key Ideas and Key Terms, and full color photographs on each page.",,[],http://scholarworks.boisestate.edu/fac_books/19,"[{""id"": 26823, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26824,111111926,111111926,"Structures in the Stream: Water, Science, and the Rise of the U.S. Army Corps of Engineers",1994,University of Texas,,,,300,,[],,"[{""id"": 26824, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 1994, ""termid"": ""1994/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26825,111111926,111111926,Snake: The Plain and Its People,1994,,,,,Shallat edited and coauthored this popular science book for the Carters of the Moon National Monument.,,[],,"[{""id"": 26825, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 1994, ""termid"": ""1994/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26826,111111926,111111926,Surviving Minidoka: The Legacy of WWII Japanese American Incarcertation,2014,Boise State with National Park Service and CWI,,9.78098E+12,,200,,[],,"[{""id"": 26826, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2014, ""termid"": ""2014/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26827,111111926,111111926,Idaho Microbes,2015,Boise State University,,9.78099E+12,,268,,[],,"[{""id"": 26827, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26830,111111926,111111926,Hope for the Dammed: The Corps of Engineering and the Greening of the Mississippi,2016,American Public Works Association,,,,"This is the 33rd volume of the American Public Works Association's scholarly monograph series. This is Shallat's second volume in the long-running series.The monograph (short book of scholarship) reprints three of Shallat's previously published river essays, with a new introduction, forward, and illustration. The audience is public works administrators and engineers.",,[],,"[{""id"": 26830, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,26831,111111926,111111926,River By Design,2015,Boise State University,,,,nan,,[],,"[{""id"": 26831, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2015, ""termid"": ""2014/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26870,111240873,111240873,The Design and Use of Simulation Computer Games in Education,2007,Sense Publishers,"Rotterdam, The Netherlands",,,nan,,[],,"[{""id"": 26870, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2007, ""termid"": ""2007/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26886,113118110,113118110,Building Relationships: Online Dating and the New Logics of Internet Culture,2016,Lexington Books,"Lanham, MD",,,"Matchmaking is a tradition as old as marriage itself, and the activities and practices surrounding it have shifted alongside marriage. Building Relationships: Online Dating and the New Logics of Internet Culture uses an apparatus approach to media analysis in order to examine online dating in relation to contemporary marriage and American culture. Shepherd analyzes the logics of compatibility, online dating site procedures, and user narratives of popular matchmaking sites in order to determine whether the synchronic logic of online dating is compatible with the historically diachronic logic of marriage.",,[],,"[{""id"": 26886, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2016, ""termid"": ""2015/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 26886, ""status"": ""Accepted"", ""term"": ""Summer"", ""year"": 2014, ""termid"": ""2014/01"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,26887,113118110,113118110,"Retention, Persistence, and Writing Programs",2016,,,,,nan,,[],,"[{""id"": 26887, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 26887, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,26900,111669892,111669892,Introduction to Teaching Physical Education: Principles and Strategies,2011,Human Kinetics,,,,"Combining the theoretical and practical aspects of teaching physical education, this text helps students build a base of instructional skills as they learn to apply the principles of teaching physical education.",,[],http://scholarworks.boisestate.edu/fac_books/227,"[{""id"": 26900, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2011, ""termid"": ""2010/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,26946,111727692,111727692,Anika Smulovitz | Judaica,2015,blurb.com,,9781320730099,,"This 66 page catalogue of Jewish Ritual Objects created by artist/metalsmith Anika Smulovitz includes an introductory essay by Daniel Belasco, Curator of Exhibitions and Programs of the Samuel Dorskly Museum of Art at SUNY New Paltz. The catalogue is broken up into four sections: Torah, Shabbat, Mezuzah, Hanukah. Each section includes explanatory and descriptive text, as well as beautiful photographs of related objects. Layout and Design by Jennifer Wood. Anika Smulovitz, author, Anika Smulovitz | Judaica, Essay by Daniel Belasco, Blurb.com, 2015. ISBN: 9781320730099",,[],,"[{""id"": 26946, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2015, ""termid"": ""2015/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,27100,111643735,111643735,Commit To Win: How To Harness the Four Elements of Commitment to Reach Your Goals,2014,Hudson Street Press,New York,,,nan,,[],,"[{""id"": 27100, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2014, ""termid"": ""2013/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,27214,113153909,113153909,Functional-Historical Approaches to Explanation,2013,John Benjamins Publishing,Amsterdam,9.78903E+12,,300,,[],http://benjamins.com/#catalog/books/tsl.103/main,"[{""id"": 27214, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2013, ""termid"": ""2013/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,27447,113088529,113088529,Citation in 99 Ways into New Zealand Poetry,2010,Random House,,978-1-869791-780,,nan,,[],,"[{""id"": 27447, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2010, ""termid"": ""2010/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,27456,111110252,111110252,Criminological Theory: Assessing Philosophical Assumptions.,2013,,,,,nan,,[],,"[{""id"": 27456, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,27457,111110252,111110252,Introduction to Criminology: A Text/Reader.,2013,,,,,nan,,[],,"[{""id"": 27457, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,27458,111110252,111110252,Introduction to Criminology: A Text/Reader.,2013,,,,,nan,,[],,"[{""id"": 27458, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2013, ""termid"": ""2013/02"", ""listingorder"": 6, ""completionorder"": 6}]"
